Day,Date,Month,Season,Year,Hour,RestMH,MUMBAI,MH_STATE
1,28,1,1,2013,11,13671,2391,16062
1,28,1,1,2013,12,13698,2431,16129
1,28,1,1,2013,13,13457,2413,15870
1,28,1,1,2013,14,13168,2319,15487
1,28,1,1,2013,15,13052,2344,15396
1,28,1,1,2013,16,13178,2325,15503
1,28,1,1,2013,17,12596,2350,14946
1,28,1,1,2013,18,11505,2281,13786
1,28,1,1,2013,19,12256,2323,14579
1,28,1,1,2013,20,12624,2371,14995
1,28,1,1,2013,21,12283,2242,14525
1,28,1,1,2013,22,11477,2047,13524
1,28,1,1,2013,23,11322,1831,13153
1,28,1,1,2013,24,11286,1629,12915
1,29,1,1,2013,1,11125,1453,12578
1,29,1,1,2013,2,11001,1319,12320
1,29,1,1,2013,3,11013,1256,12269
1,29,1,1,2013,4,10854,1223,12077
1,29,1,1,2013,5,11198,1233,12431
1,29,1,1,2013,6,11900,1366,13266
1,29,1,1,2013,7,12397,1581,13978
1,29,1,1,2013,8,13219,1745,14964
1,29,1,1,2013,9,13642,1972,15614
1,29,1,1,2013,10,13597,2246,15843
1,29,1,1,2013,11,13518,2446,15964
1,29,1,1,2013,12,13453,2459,15912
1,29,1,1,2013,13,13357,2434,15791
1,29,1,1,2013,14,12871,2295,15166
1,29,1,1,2013,15,12984,2322,15306
1,29,1,1,2013,16,12857,2337,15194
1,29,1,1,2013,17,12613,2346,14959
1,29,1,1,2013,18,11457,2325,13782
1,29,1,1,2013,19,12001,2370,14371
1,29,1,1,2013,20,12466,2439,14905
1,29,1,1,2013,21,12144,2327,14471
1,29,1,1,2013,22,11321,2103,13424
1,29,1,1,2013,23,11448,1855,13303
1,29,1,1,2013,24,11490,1631,13121
1,30,1,1,2013,1,11115,1479,12594
1,30,1,1,2013,2,11017,1354,12371
1,30,1,1,2013,3,11012,1282,12294
1,30,1,1,2013,4,11000,1244,12244
1,30,1,1,2013,5,11294,1267,12561
1,30,1,1,2013,6,12021,1371,13392
1,30,1,1,2013,7,12667,1571,14238
1,30,1,1,2013,8,13247,1768,15015
1,30,1,1,2013,9,13581,1977,15558
1,30,1,1,2013,10,13897,2259,16156
1,30,1,1,2013,11,13886,2442,16328
1,30,1,1,2013,12,13669,2477,16146
1,30,1,1,2013,13,13286,2445,15731
1,30,1,1,2013,14,13039,2338,15377
1,30,1,1,2013,15,13169,2355,15524
1,30,1,1,2013,16,13009,2362,15371
1,30,1,1,2013,17,12824,2354,15178
1,30,1,1,2013,18,11905,2326,14231
1,30,1,1,2013,19,12305,2353,14658
1,30,1,1,2013,20,13142,2413,15555
1,30,1,1,2013,21,12561,2367,14928
1,30,1,1,2013,22,12143,1953,14096
1,30,1,1,2013,23,11370,1857,13227
1,30,1,1,2013,24,11296,1690,12986
1,31,1,1,2013,1,11227,1492,12719
1,31,1,1,2013,2,10906,1341,12247
1,31,1,1,2013,3,10978,1277,12255
1,31,1,1,2013,4,10921,1255,12176
1,31,1,1,2013,5,11181,1258,12439
1,31,1,1,2013,6,12112,1377,13489
1,31,1,1,2013,7,12790,1580,14370
1,31,1,1,2013,8,13281,1770,15051
1,31,1,1,2013,9,13663,1999,15662
1,31,1,1,2013,10,13583,2276,15859
1,31,1,1,2013,11,13592,2447,16039
1,31,1,1,2013,12,13346,2468,15814
1,31,1,1,2013,13,13098,2444,15542
1,31,1,1,2013,14,12770,2335,15105
1,31,1,1,2013,15,12785,2333,15118
1,31,1,1,2013,16,12947,2326,15273
1,31,1,1,2013,17,12481,2304,14785
1,31,1,1,2013,18,11454,2278,13732
1,31,1,1,2013,19,12052,2331,14383
1,31,1,1,2013,20,12397,2376,14773
1,31,1,1,2013,21,11855,2290,14145
1,31,1,1,2013,22,11460,1994,13454
1,31,1,1,2013,23,11089,1792,12881
1,31,1,1,2013,24,10797,1656,12453
1,1,2,1,2013,1,10786,1494,12280
1,1,2,1,2013,2,10585,1353,11938
1,1,2,1,2013,3,10551,1277,11828
1,1,2,1,2013,4,10731,1245,11976
1,1,2,1,2013,5,11054,1260,12314
1,1,2,1,2013,6,12137,1394,13531
1,1,2,1,2013,7,12581,1584,14165
1,1,2,1,2013,8,13254,1752,15006
1,1,2,1,2013,9,13240,1999,15239
1,1,2,1,2013,10,13577,2280,15857
1,1,2,1,2013,11,13616,2477,16093
1,1,2,1,2013,12,13367,2510,15877
1,1,2,1,2013,13,12979,2494,15473
1,1,2,1,2013,14,12517,2369,14886
1,1,2,1,2013,15,12573,2378,14951
1,1,2,1,2013,16,12688,2377,15065
1,1,2,1,2013,17,12319,2385,14704
1,1,2,1,2013,18,11197,2362,13559
1,1,2,1,2013,19,11655,2383,14038
1,1,2,1,2013,20,12283,2431,14714
1,1,2,1,2013,21,11611,2302,13913
1,1,2,1,2013,22,11113,2093,13206
1,1,2,1,2013,23,11339,1911,13250
1,1,2,1,2013,24,11198,1701,12899
2,2,2,1,2013,1,11028,1503,12531
2,2,2,1,2013,2,10933,1377,12310
2,2,2,1,2013,3,11050,1313,12363
2,2,2,1,2013,4,11134,1287,12421
2,2,2,1,2013,5,11137,1331,12468
2,2,2,1,2013,6,11635,1403,13038
2,2,2,1,2013,7,12515,1530,14045
2,2,2,1,2013,8,13417,1671,15088
2,2,2,1,2013,9,13436,1897,15333
2,2,2,1,2013,10,13814,2179,15993
2,2,2,1,2013,11,14008,2357,16365
2,2,2,1,2013,12,13790,2394,16184
2,2,2,1,2013,13,13374,2373,15747
2,2,2,1,2013,14,13189,2249,15438
2,2,2,1,2013,15,13283,2233,15516
2,2,2,1,2013,16,13337,2212,15549
2,2,2,1,2013,17,12769,2183,14952
2,2,2,1,2013,18,11923,2184,14107
2,2,2,1,2013,19,12284,2251,14535
2,2,2,1,2013,20,12448,2316,14764
2,2,2,1,2013,21,12126,2202,14328
2,2,2,1,2013,22,11475,2063,13538
2,2,2,1,2013,23,11572,1920,13492
2,2,2,1,2013,24,11631,1764,13395
2,3,2,1,2013,1,11246,1546,12792
2,3,2,1,2013,2,11231,1417,12648
2,3,2,1,2013,3,11163,1365,12528
2,3,2,1,2013,4,11366,1309,12675
2,3,2,1,2013,5,11637,1307,12944
2,3,2,1,2013,6,11927,1418,13345
2,3,2,1,2013,7,12237,1469,13706
2,3,2,1,2013,8,13192,1540,14732
2,3,2,1,2013,9,13495,1652,15147
2,3,2,1,2013,10,13934,1781,15715
2,3,2,1,2013,11,14211,1866,16077
2,3,2,1,2013,12,13895,1879,15774
2,3,2,1,2013,13,13638,1873,15511
2,3,2,1,2013,14,13079,1809,14888
2,3,2,1,2013,15,13202,1753,14955
2,3,2,1,2013,16,13242,1703,14945
2,3,2,1,2013,17,12669,1693,14362
2,3,2,1,2013,18,11614,1694,13308
2,3,2,1,2013,19,12372,1850,14222
2,3,2,1,2013,20,12505,1960,14465
2,3,2,1,2013,21,11907,1945,13852
2,3,2,1,2013,22,11443,1911,13354
2,3,2,1,2013,23,11176,1847,13023
2,3,2,1,2013,24,11123,1754,12877
1,4,2,1,2013,1,11283,1571,12854
1,4,2,1,2013,2,11301,1423,12724
1,4,2,1,2013,3,11271,1321,12592
1,4,2,1,2013,4,11209,1279,12488
1,4,2,1,2013,5,11487,1306,12793
1,4,2,1,2013,6,12070,1457,13527
1,4,2,1,2013,7,12638,1649,14287
1,4,2,1,2013,8,13579,1824,15403
1,4,2,1,2013,9,13844,2083,15927
1,4,2,1,2013,10,14264,2326,16590
1,4,2,1,2013,11,14382,2512,16894
1,4,2,1,2013,12,14140,2557,16697
1,4,2,1,2013,13,13870,2509,16379
1,4,2,1,2013,14,13375,2407,15782
1,4,2,1,2013,15,13506,2438,15944
1,4,2,1,2013,16,13509,2421,15930
1,4,2,1,2013,17,13098,2404,15502
1,4,2,1,2013,18,11768,2357,14125
1,4,2,1,2013,19,12144,2381,14525
1,4,2,1,2013,20,12200,2447,14647
1,4,2,1,2013,21,12158,2314,14472
1,4,2,1,2013,22,11901,2136,14037
1,4,2,1,2013,23,11638,1958,13596
1,4,2,1,2013,24,11788,1786,13574
1,5,2,1,2013,1,11741,1582,13323
1,5,2,1,2013,2,11669,1446,13115
1,5,2,1,2013,3,11626,1382,13008
1,5,2,1,2013,4,11593,1350,12943
1,5,2,1,2013,5,11876,1347,13223
1,5,2,1,2013,6,12499,1502,14001
1,5,2,1,2013,7,13035,1678,14713
1,5,2,1,2013,8,13668,1844,15512
1,5,2,1,2013,9,13988,2106,16094
1,5,2,1,2013,10,14022,2387,16409
1,5,2,1,2013,11,14147,2563,16710
1,5,2,1,2013,12,13903,2586,16489
1,5,2,1,2013,13,13371,2563,15934
1,5,2,1,2013,14,13049,2427,15476
1,5,2,1,2013,15,13220,2438,15658
1,5,2,1,2013,16,13361,2429,15790
1,5,2,1,2013,17,12826,2421,15247
1,5,2,1,2013,18,11766,2363,14129
1,5,2,1,2013,19,12255,2381,14636
1,5,2,1,2013,20,12511,2445,14956
1,5,2,1,2013,21,12199,2284,14483
1,5,2,1,2013,22,11728,2076,13804
1,5,2,1,2013,23,12107,1894,14001
1,5,2,1,2013,24,11931,1730,13661
1,6,2,1,2013,1,11948,1554,13502
1,6,2,1,2013,2,11801,1423,13224
1,6,2,1,2013,3,11718,1352,13070
1,6,2,1,2013,4,11762,1303,13065
1,6,2,1,2013,5,11931,1309,13240
1,6,2,1,2013,6,12302,1455,13757
1,6,2,1,2013,7,12909,1637,14546
1,6,2,1,2013,8,13840,1805,15645
1,6,2,1,2013,9,14213,2044,16257
1,6,2,1,2013,10,14170,2276,16446
1,6,2,1,2013,11,14347,2458,16805
1,6,2,1,2013,12,14053,2494,16547
1,6,2,1,2013,13,13699,2450,16149
1,6,2,1,2013,14,13399,2317,15716
1,6,2,1,2013,15,13534,2321,15855
1,6,2,1,2013,16,13571,2309,15880
1,6,2,1,2013,17,13064,2308,15372
1,6,2,1,2013,18,12240,2268,14508
1,6,2,1,2013,19,12216,2285,14501
1,6,2,1,2013,20,12362,2359,14721
1,6,2,1,2013,21,12243,2229,14472
1,6,2,1,2013,22,11708,2019,13727
1,6,2,1,2013,23,11414,1831,13245
1,6,2,1,2013,24,11550,1630,13180
1,7,2,1,2013,1,11367,1439,12806
1,7,2,1,2013,2,11373,1327,12700
1,7,2,1,2013,3,11216,1254,12470
1,7,2,1,2013,4,11200,1210,12410
1,7,2,1,2013,5,11415,1205,12620
1,7,2,1,2013,6,12068,1322,13390
1,7,2,1,2013,7,12690,1511,14201
1,7,2,1,2013,8,13367,1683,15050
1,7,2,1,2013,9,13718,1948,15666
1,7,2,1,2013,10,13843,2233,16076
1,7,2,1,2013,11,13881,2341,16222
1,7,2,1,2013,12,13457,2360,15817
1,7,2,1,2013,13,13078,2331,15409
1,7,2,1,2013,14,12973,2202,15175
1,7,2,1,2013,15,13128,2231,15359
1,7,2,1,2013,16,13024,2238,15262
1,7,2,1,2013,17,12642,2243,14885
1,7,2,1,2013,18,11272,2228,13500
1,7,2,1,2013,19,11674,2267,13941
1,7,2,1,2013,20,12198,2322,14520
1,7,2,1,2013,21,11953,2197,14150
1,7,2,1,2013,22,11757,2011,13768
1,7,2,1,2013,23,11514,1831,13345
1,7,2,1,2013,24,11514,1633,13147
1,8,2,1,2013,1,11275,1429,12704
1,8,2,1,2013,2,11121,1288,12409
1,8,2,1,2013,3,11044,1228,12272
1,8,2,1,2013,4,11095,1206,12301
1,8,2,1,2013,5,11339,1225,12564
1,8,2,1,2013,6,12180,1353,13533
1,8,2,1,2013,7,12775,1560,14335
1,8,2,1,2013,8,13288,1727,15015
1,8,2,1,2013,9,13322,1967,15289
1,8,2,1,2013,10,13333,2255,15588
1,8,2,1,2013,11,13243,2437,15680
1,8,2,1,2013,12,12937,2487,15424
1,8,2,1,2013,13,12534,2460,14994
1,8,2,1,2013,14,12510,2325,14835
1,8,2,1,2013,15,12273,2339,14612
1,8,2,1,2013,16,12630,2358,14988
1,8,2,1,2013,17,12164,2356,14520
1,8,2,1,2013,18,11088,2319,13407
1,8,2,1,2013,19,11534,2325,13859
1,8,2,1,2013,20,12170,2384,14554
1,8,2,1,2013,21,11761,2262,14023
1,8,2,1,2013,22,11366,2056,13422
1,8,2,1,2013,23,11248,1890,13138
1,8,2,1,2013,24,11152,1647,12799
2,9,2,1,2013,1,11036,1464,12500
2,9,2,1,2013,2,10827,1333,12160
2,9,2,1,2013,3,10797,1280,12077
2,9,2,1,2013,4,10914,1249,12163
2,9,2,1,2013,5,11202,1264,12466
2,9,2,1,2013,6,11850,1361,13211
2,9,2,1,2013,7,12615,1490,14105
2,9,2,1,2013,8,12990,1621,14611
2,9,2,1,2013,9,13612,1855,15467
2,9,2,1,2013,10,13819,2132,15951
2,9,2,1,2013,11,13646,2331,15977
2,9,2,1,2013,12,13523,2385,15908
2,9,2,1,2013,13,13235,2367,15602
2,9,2,1,2013,14,13107,2234,15341
2,9,2,1,2013,15,13268,2229,15497
2,9,2,1,2013,16,13452,2219,15671
2,9,2,1,2013,17,12995,2175,15170
2,9,2,1,2013,18,11618,2159,13777
2,9,2,1,2013,19,11683,2213,13896
2,9,2,1,2013,20,12033,2319,14352
2,9,2,1,2013,21,11878,2226,14104
2,9,2,1,2013,22,11399,2065,13464
2,9,2,1,2013,23,11184,1908,13092
2,9,2,1,2013,24,11280,1758,13038
2,10,2,1,2013,1,11553,1569,13122
2,10,2,1,2013,2,11306,1436,12742
2,10,2,1,2013,3,11268,1356,12624
2,10,2,1,2013,4,11384,1304,12688
2,10,2,1,2013,5,11543,1309,12852
2,10,2,1,2013,6,11958,1395,13353
2,10,2,1,2013,7,12167,1462,13629
2,10,2,1,2013,8,13128,1517,14645
2,10,2,1,2013,9,13402,1651,15053
2,10,2,1,2013,10,13903,1810,15713
2,10,2,1,2013,11,13999,1895,15894
2,10,2,1,2013,12,13686,1933,15619
2,10,2,1,2013,13,13487,1919,15406
2,10,2,1,2013,14,13211,1832,15043
2,10,2,1,2013,15,13207,1772,14979
2,10,2,1,2013,16,13285,1734,15019
2,10,2,1,2013,17,12779,1722,14501
2,10,2,1,2013,18,11730,1767,13497
2,10,2,1,2013,19,11621,1878,13499
2,10,2,1,2013,20,11881,2033,13914
2,10,2,1,2013,21,11683,2011,13694
2,10,2,1,2013,22,11360,1967,13327
2,10,2,1,2013,23,11500,1859,13359
2,10,2,1,2013,24,11579,1708,13287
1,11,2,1,2013,1,11549,1528,13077
1,11,2,1,2013,2,11377,1400,12777
1,11,2,1,2013,3,11432,1338,12770
1,11,2,1,2013,4,11338,1302,12640
1,11,2,1,2013,5,11630,1315,12945
1,11,2,1,2013,6,12119,1440,13559
1,11,2,1,2013,7,12579,1657,14236
1,11,2,1,2013,8,13427,1830,15257
1,11,2,1,2013,9,13841,2082,15923
1,11,2,1,2013,10,14128,2391,16519
1,11,2,1,2013,11,14216,2612,16828
1,11,2,1,2013,12,14149,2665,16814
1,11,2,1,2013,13,13812,2637,16449
1,11,2,1,2013,14,13474,2523,15997
1,11,2,1,2013,15,13587,2549,16136
1,11,2,1,2013,16,13742,2538,16280
1,11,2,1,2013,17,13257,2517,15774
1,11,2,1,2013,18,11771,2459,14230
1,11,2,1,2013,19,12069,2444,14513
1,11,2,1,2013,20,12221,2492,14713
1,11,2,1,2013,21,12198,2362,14560
1,11,2,1,2013,22,11788,2188,13976
1,11,2,1,2013,23,11600,2032,13632
1,11,2,1,2013,24,11164,1850,13014
1,12,2,1,2013,1,11384,1644,13028
1,12,2,1,2013,2,11321,1510,12831
1,12,2,1,2013,3,11169,1437,12606
1,12,2,1,2013,4,11073,1404,12477
1,12,2,1,2013,5,11323,1414,12737
1,12,2,1,2013,6,11905,1528,13433
1,12,2,1,2013,7,12493,1718,14211
1,12,2,1,2013,8,13239,1868,15107
1,12,2,1,2013,9,13484,2125,15609
1,12,2,1,2013,10,13755,2421,16176
1,12,2,1,2013,11,13546,2639,16185
1,12,2,1,2013,12,13212,2689,15901
1,12,2,1,2013,13,13138,2670,15808
1,12,2,1,2013,14,12864,2568,15432
1,12,2,1,2013,15,13038,2602,15640
1,12,2,1,2013,16,13156,2619,15775
1,12,2,1,2013,17,12869,2592,15461
1,12,2,1,2013,18,11832,2553,14385
1,12,2,1,2013,19,11756,2548,14304
1,12,2,1,2013,20,12293,2567,14860
1,12,2,1,2013,21,12188,2421,14609
1,12,2,1,2013,22,11813,2271,14084
1,12,2,1,2013,23,11928,2088,14016
1,12,2,1,2013,24,11761,1932,13693
1,13,2,1,2013,1,11565,1701,13266
1,13,2,1,2013,2,11470,1558,13028
1,13,2,1,2013,3,11398,1481,12879
1,13,2,1,2013,4,11469,1455,12924
1,13,2,1,2013,5,11653,1460,13113
1,13,2,1,2013,6,12409,1587,13996
1,13,2,1,2013,7,12516,1747,14263
1,13,2,1,2013,8,13300,1898,15198
1,13,2,1,2013,9,13707,2164,15871
1,13,2,1,2013,10,14011,2474,16485
1,13,2,1,2013,11,14218,2697,16915
1,13,2,1,2013,12,13804,2768,16572
1,13,2,1,2013,13,13467,2735,16202
1,13,2,1,2013,14,13423,2644,16067
1,13,2,1,2013,15,13470,2684,16154
1,13,2,1,2013,16,13623,2698,16321
1,13,2,1,2013,17,13041,2698,15739
1,13,2,1,2013,18,12130,2632,14762
1,13,2,1,2013,19,12289,2602,14891
1,13,2,1,2013,20,12512,2642,15154
1,13,2,1,2013,21,12314,2508,14822
1,13,2,1,2013,22,12063,2339,14402
1,13,2,1,2013,23,12005,2193,14198
1,13,2,1,2013,24,11968,2055,14023
1,14,2,1,2013,1,11700,1841,13541
1,14,2,1,2013,2,11676,1670,13346
1,14,2,1,2013,3,11562,1577,13139
1,14,2,1,2013,4,11787,1537,13324
1,14,2,1,2013,5,11875,1525,13400
1,14,2,1,2013,6,12384,1636,14020
1,14,2,1,2013,7,12935,1797,14732
1,14,2,1,2013,8,13396,1943,15339
1,14,2,1,2013,9,13700,2204,15904
1,14,2,1,2013,10,13898,2526,16424
1,14,2,1,2013,11,14041,2750,16791
1,14,2,1,2013,12,13692,2812,16504
1,14,2,1,2013,13,13305,2803,16108
1,14,2,1,2013,14,13284,2653,15937
1,14,2,1,2013,15,13384,2734,16118
1,14,2,1,2013,16,13507,2736,16243
1,14,2,1,2013,17,12878,2721,15599
1,14,2,1,2013,18,12136,2653,14789
1,14,2,1,2013,19,12233,2621,14854
1,14,2,1,2013,20,12745,2645,15390
1,14,2,1,2013,21,12373,2515,14888
1,14,2,1,2013,22,11984,2348,14332
1,14,2,1,2013,23,11835,2216,14051
1,14,2,1,2013,24,11633,2069,13702
1,15,2,1,2013,1,11550,1879,13429
1,15,2,1,2013,2,11335,1716,13051
1,15,2,1,2013,3,11384,1626,13010
1,15,2,1,2013,4,11310,1570,12880
1,15,2,1,2013,5,11386,1562,12948
1,15,2,1,2013,6,11984,1680,13664
1,15,2,1,2013,7,12732,1816,14548
1,15,2,1,2013,8,13003,1950,14953
1,15,2,1,2013,9,13010,2214,15224
1,15,2,1,2013,10,13162,2541,15703
1,15,2,1,2013,11,13236,2738,15974
1,15,2,1,2013,12,12900,2822,15722
1,15,2,1,2013,13,12744,2802,15546
1,15,2,1,2013,14,12557,2678,15235
1,15,2,1,2013,15,12262,2721,14983
1,15,2,1,2013,16,12366,2711,15077
1,15,2,1,2013,17,11786,2687,14473
1,15,2,1,2013,18,11127,2613,13740
1,15,2,1,2013,19,11989,2583,14572
1,15,2,1,2013,20,12279,2650,14929
1,15,2,1,2013,21,11577,2506,14083
1,15,2,1,2013,22,11562,2330,13892
1,15,2,1,2013,23,11750,2197,13947
1,15,2,1,2013,24,11884,2066,13950
2,16,2,1,2013,1,11584,1880,13464
2,16,2,1,2013,2,11326,1701,13027
2,16,2,1,2013,3,11341,1606,12947
2,16,2,1,2013,4,11111,1550,12661
2,16,2,1,2013,5,11150,1549,12699
2,16,2,1,2013,6,11389,1621,13010
2,16,2,1,2013,7,12058,1724,13782
2,16,2,1,2013,8,12769,1840,14609
2,16,2,1,2013,9,13096,2033,15129
2,16,2,1,2013,10,13235,2309,15544
2,16,2,1,2013,11,12978,2515,15493
2,16,2,1,2013,12,12791,2557,15348
2,16,2,1,2013,13,12523,2519,15042
2,16,2,1,2013,14,11967,2376,14343
2,16,2,1,2013,15,11852,2359,14211
2,16,2,1,2013,16,11938,2262,14200
2,16,2,1,2013,17,11448,2226,13674
2,16,2,1,2013,18,10837,2216,13053
2,16,2,1,2013,19,11374,2221,13595
2,16,2,1,2013,20,12285,2343,14628
2,16,2,1,2013,21,11583,2218,13801
2,16,2,1,2013,22,11260,2070,13330
2,16,2,1,2013,23,11305,1893,13198
2,16,2,1,2013,24,11113,1709,12822
2,17,2,1,2013,1,11042,1580,12622
2,17,2,1,2013,2,10740,1453,12193
2,17,2,1,2013,3,10665,1375,12040
2,17,2,1,2013,4,10680,1331,12011
2,17,2,1,2013,5,10765,1330,12095
2,17,2,1,2013,6,11426,1396,12822
2,17,2,1,2013,7,11817,1459,13276
2,17,2,1,2013,8,12211,1511,13722
2,17,2,1,2013,9,12600,1612,14212
2,17,2,1,2013,10,13004,1735,14739
2,17,2,1,2013,11,13271,1808,15079
2,17,2,1,2013,12,13184,1832,15016
2,17,2,1,2013,13,12662,1818,14480
2,17,2,1,2013,14,12240,1742,13982
2,17,2,1,2013,15,12306,1700,14006
2,17,2,1,2013,16,12361,1662,14023
2,17,2,1,2013,17,12053,1651,13704
2,17,2,1,2013,18,11236,1680,12916
2,17,2,1,2013,19,11598,1781,13379
2,17,2,1,2013,20,11621,1955,13576
2,17,2,1,2013,21,11538,1941,13479
2,17,2,1,2013,22,11164,1851,13015
2,17,2,1,2013,23,10814,1731,12545
2,17,2,1,2013,24,10845,1621,12466
1,18,2,1,2013,1,10647,1432,12079
1,18,2,1,2013,2,10549,1317,11866
1,18,2,1,2013,3,10529,1265,11794
1,18,2,1,2013,4,10247,1222,11469
1,18,2,1,2013,5,10518,1232,11750
1,18,2,1,2013,6,11386,1363,12749
1,18,2,1,2013,7,11768,1561,13329
1,18,2,1,2013,8,12966,1707,14673
1,18,2,1,2013,9,12822,1952,14774
1,18,2,1,2013,10,13025,2239,15264
1,18,2,1,2013,11,13126,2439,15565
1,18,2,1,2013,12,12874,2481,15355
1,18,2,1,2013,13,13095,2472,15567
1,18,2,1,2013,14,12643,2370,15013
1,18,2,1,2013,15,12591,2379,14970
1,18,2,1,2013,16,12674,2371,15045
1,18,2,1,2013,17,12184,2369,14553
1,18,2,1,2013,18,11451,2337,13788
1,18,2,1,2013,19,12060,2334,14394
1,18,2,1,2013,20,12264,2395,14659
1,18,2,1,2013,21,11970,2289,14259
1,18,2,1,2013,22,11675,2091,13766
1,18,2,1,2013,23,11540,1875,13415
1,18,2,1,2013,24,11337,1672,13009
3,19,2,1,2013,1,11168,1523,12691
3,19,2,1,2013,2,10781,1399,12180
3,19,2,1,2013,3,10573,1337,11910
3,19,2,1,2013,4,10533,1291,11824
3,19,2,1,2013,5,10725,1300,12025
3,19,2,1,2013,6,11596,1372,12968
3,19,2,1,2013,7,12525,1506,14031
3,19,2,1,2013,8,12904,1664,14568
3,19,2,1,2013,9,13576,1925,15501
3,19,2,1,2013,10,13936,2222,16158
3,19,2,1,2013,11,13974,2428,16402
3,19,2,1,2013,12,13799,2490,16289
3,19,2,1,2013,13,13517,2480,15997
3,19,2,1,2013,14,13170,2335,15505
3,19,2,1,2013,15,13481,2355,15836
3,19,2,1,2013,16,13100,2360,15460
3,19,2,1,2013,17,12839,2376,15215
3,19,2,1,2013,18,11858,2348,14206
3,19,2,1,2013,19,12172,2346,14518
3,19,2,1,2013,20,12378,2433,14811
3,19,2,1,2013,21,12138,2292,14430
3,19,2,1,2013,22,11973,2136,14109
3,19,2,1,2013,23,11856,1948,13804
3,19,2,1,2013,24,11710,1759,13469
1,20,2,1,2013,1,11197,1566,12763
1,20,2,1,2013,2,11061,1432,12493
1,20,2,1,2013,3,11112,1369,12481
1,20,2,1,2013,4,11062,1325,12387
1,20,2,1,2013,5,11356,1332,12688
1,20,2,1,2013,6,11979,1424,13403
1,20,2,1,2013,7,12591,1586,14177
1,20,2,1,2013,8,13064,1706,14770
1,20,2,1,2013,9,13289,1947,15236
1,20,2,1,2013,10,13730,2251,15981
1,20,2,1,2013,11,13810,2469,16279
1,20,2,1,2013,12,13637,2548,16185
1,20,2,1,2013,13,13318,2538,15856
1,20,2,1,2013,14,12924,2405,15329
1,20,2,1,2013,15,12882,2442,15324
1,20,2,1,2013,16,13245,2443,15688
1,20,2,1,2013,17,12574,2425,14999
1,20,2,1,2013,18,11613,2392,14005
1,20,2,1,2013,19,12245,2363,14608
1,20,2,1,2013,20,13027,2451,15478
1,20,2,1,2013,21,12429,2362,14791
1,20,2,1,2013,22,11864,2151,14015
1,20,2,1,2013,23,11691,1953,13644
1,20,2,1,2013,24,11848,1774,13622
1,21,2,1,2013,1,11485,1600,13085
1,21,2,1,2013,2,11285,1464,12749
1,21,2,1,2013,3,11126,1400,12526
1,21,2,1,2013,4,11152,1359,12511
1,21,2,1,2013,5,11297,1365,12662
1,21,2,1,2013,6,11815,1459,13274
1,21,2,1,2013,7,12620,1648,14268
1,21,2,1,2013,8,13351,1779,15130
1,21,2,1,2013,9,13653,2028,15681
1,21,2,1,2013,10,13955,2334,16289
1,21,2,1,2013,11,13931,2559,16490
1,21,2,1,2013,12,13823,2627,16450
1,21,2,1,2013,13,13539,2617,16156
1,21,2,1,2013,14,13185,2498,15683
1,21,2,1,2013,15,13416,2522,15938
1,21,2,1,2013,16,13482,2532,16014
1,21,2,1,2013,17,12880,2519,15399
1,21,2,1,2013,18,11623,2488,14111
1,21,2,1,2013,19,11971,2467,14438
1,21,2,1,2013,20,13091,2547,15638
1,21,2,1,2013,21,12635,2442,15077
1,21,2,1,2013,22,12149,2232,14381
1,21,2,1,2013,23,11578,2045,13623
1,21,2,1,2013,24,11600,1878,13478
2,23,2,1,2013,1,11029,1707,12736
2,23,2,1,2013,2,11133,1542,12675
2,23,2,1,2013,3,11041,1476,12517
2,23,2,1,2013,4,10932,1437,12369
2,23,2,1,2013,5,11270,1438,12708
2,23,2,1,2013,6,11628,1521,13149
2,23,2,1,2013,7,12329,1631,13960
2,23,2,1,2013,8,12788,1734,14522
2,23,2,1,2013,9,13113,1969,15082
2,23,2,1,2013,10,13498,2243,15741
2,23,2,1,2013,11,13410,2443,15853
2,23,2,1,2013,12,13305,2502,15807
2,23,2,1,2013,13,12998,2481,15479
2,23,2,1,2013,14,12726,2333,15059
2,23,2,1,2013,15,13020,2325,15345
2,23,2,1,2013,16,12906,2311,15217
2,23,2,1,2013,17,12332,2276,14608
2,23,2,1,2013,18,11310,2241,13551
2,23,2,1,2013,19,11881,2257,14138
2,23,2,1,2013,20,12370,2404,14774
2,23,2,1,2013,21,12124,2296,14420
2,23,2,1,2013,22,11721,2129,13850
2,23,2,1,2013,23,11403,1962,13365
2,23,2,1,2013,24,11561,1808,13369
2,24,2,1,2013,1,11518,1616,13134
2,24,2,1,2013,2,11188,1483,12671
2,24,2,1,2013,3,11279,1414,12693
2,24,2,1,2013,4,11209,1365,12574
2,24,2,1,2013,5,11275,1370,12645
2,24,2,1,2013,6,11527,1445,12972
2,24,2,1,2013,7,11942,1497,13439
2,24,2,1,2013,8,12603,1527,14130
2,24,2,1,2013,9,12496,1641,14137
2,24,2,1,2013,10,13005,1807,14812
2,24,2,1,2013,11,13089,1903,14992
2,24,2,1,2013,12,13024,1918,14942
2,24,2,1,2013,13,12648,1881,14529
2,24,2,1,2013,14,12518,1806,14324
2,24,2,1,2013,15,12354,1754,14108
2,24,2,1,2013,16,12614,1714,14328
2,24,2,1,2013,17,12078,1737,13815
2,24,2,1,2013,18,11156,1727,12883
2,24,2,1,2013,19,11555,1796,13351
2,24,2,1,2013,20,12385,1989,14374
